item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
000625,Research_Samples,25.2,18.2,20.2,9.2,90,N/A,2587,Lab
000626,Seed_Packets,22.4,20.3,26.3,3.9,36,N/A,52,Greenhouse
000627,Handheld_Spectrometer,33.4,35.2,36.9,21.69,63,N/A,4006,Engineering_Bay
000628,Pressure_Regulator,41.1,22.5,12.2,5.64,47,N/A,2170,Engineering_Bay
000629,Medical_Scanner,18.9,40.3,34.3,13.06,19,2025-05-09,26,Lab
000630,Laptop,25.8,29.3,28.1,10.62,19,N/A,1131,Command_Center
000631,Thruster_Fuel,35.4,38.9,10.9,7.5,77,N/A,4282,Storage_Bay
000632,Microgravity_Lab_Kit,11.4,23.9,10.6,3.8,94,N/A,52,Crew_Quarters
000633,EV_Suit_Battery,39.5,39.7,14.8,11.6,25,N/A,109,Airlock
000634,Handheld_Spectrometer,29.6,36.9,29.9,16.33,66,N/A,4916,Lab
000635,Lab_Microscope,26.3,16.5,43.2,9.37,85,N/A,3390,Lab
000636,Vacuum_Sealed_Tools,35.4,34.1,10.8,6.52,92,N/A,2651,Maintenance_Bay
000637,CO2_Scrubber,15.9,27.5,12.2,2.67,52,N/A,190,Life_Support
000638,Medical_Scanner,10.9,13.5,33.0,2.43,85,2026-07-18,52,Lab
000639,Gyroscope_Module,33.6,18.3,44.9,13.8,64,N/A,469,Engineering_Bay
000640,Medical_Scanner,11.3,14.2,23.7,1.9,16,2025-08-14,88,Medical_Bay
000641,Scientific_Sensor,11.9,17.5,44.2,4.6,81,N/A,3616,Cockpit
000642,Research_Samples,10.5,24.9,24.0,7.9,34,N/A,2042,Lab
000643,Microgravity_Lab_Kit,26.2,10.7,24.4,3.5,35,N/A,54,Crew_Quarters
000644,Communication_Device,29.9,19.0,15.5,4.4,60,N/A,581,Crew_Quarters
000645,Cooling_System,15.4,16.3,45.0,5.65,52,N/A,2196,Engineering_Bay
000646,Food_Packet,26.8,26.8,26.1,3.8,92,2026-06-11,23,Crew_Quarters
000647,Microgravity_Lab_Kit,17.4,17.2,28.5,7.9,39,N/A,88,Lab
000648,Emergency_Beacon,18.1,45.1,41.3,16.86,96,N/A,2381,Command_Center
000649,Gyroscope_Module,13.8,16.8,21.5,2.49,5,N/A,2074,Cockpit
000650,Water_Bottle,29.5,34.5,22.6,11.5,96,N/A,33,Storage_Bay
000651,Medical_Scanner,45.7,11.6,46.7,12.38,94,2025-09-11,23,Lab
000652,Food_Packet,22.1,21.4,25.0,7.2,80,2026-04-08,39,Storage_Bay
000653,Lab_Microscope,28.4,28.4,13.3,5.36,55,N/A,2823,Medical_Bay
000654,Handheld_Spectrometer,35.3,14.1,10.4,2.59,1,N/A,1352,Engineering_Bay
000655,Waste_Management_Kit,15.9,12.6,20.0,6.3,80,N/A,33,Sanitation_Bay
000656,Water_Purification_Unit,21.2,41.5,20.7,9.11,24,N/A,2071,Crew_Quarters
000657,Solar_Panel,63.3,93.6,2.1,15.0,13,N/A,4761,External_Storage
000658,Medical_Scanner,29.8,21.5,22.6,7.24,34,2026-04-02,78,Lab
000659,Protein_Bars,16.0,10.4,10.8,0.9,34,N/A,503,Storage_Bay
000660,Waste_Management_Kit,10.1,14.6,18.6,7.0,92,N/A,50,Engineering_Bay
000661,Radiation_Shield,46.8,20.5,27.9,13.38,85,N/A,1878,Engineering_Bay
000662,Waste_Management_Kit,27.9,18.1,16.4,6.4,54,N/A,30,Sanitation_Bay
000663,Emergency_Oxygen_Mask,19.4,26.8,38.0,9.88,90,N/A,939,Medical_Bay
000664,Navigation_Module,30.1,47.2,38.6,27.42,12,N/A,1488,Command_Center
000665,Food_Packet,10.5,30.0,19.4,8.8,22,2026-05-04,38,Crew_Quarters
000666,Microgravity_Lab_Kit,19.2,21.3,23.8,5.2,67,N/A,21,Lab
000667,Scientific_Sensor,42.8,30.3,30.5,19.78,82,N/A,2889,Lab
000668,Radiation_Shield,40.4,31.2,13.1,8.26,60,N/A,4583,Storage_Bay
000669,Microgravity_Lab_Kit,16.3,11.5,27.7,6.0,11,N/A,70,Crew_Quarters
000670,Oxygen_Cylinder,25.0,15.9,55.7,13.8,57,N/A,4483,Crew_Quarters
000671,Space_Suit,33.5,19.1,46.6,14.91,34,N/A,3231,Storage_Bay
000672,Thruster_Fuel,23.0,45.7,23.1,12.14,89,N/A,2663,Engine_Bay
000673,Laptop,49.1,18.2,35.7,15.95,48,N/A,699,Command_Center
000674,EV_Suit_Battery,36.3,48.4,11.6,10.19,43,N/A,571,Storage_Bay
000675,Tether_Reel,29.1,15.0,48.2,10.52,26,N/A,2902,External_Storage
000676,Oxygen_Cylinder,23.6,20.6,59.7,12.5,10,N/A,1060,Medical_Bay
000677,Cooling_System,37.1,12.9,32.5,7.78,11,N/A,3800,Engineering_Bay
000678,First_Aid_Kit,17.4,20.4,28.9,5.3,33,N/A,16,Crew_Quarters
000679,First_Aid_Kit,12.0,13.3,10.7,2.0,8,N/A,86,Crew_Quarters
000680,Seed_Packets,17.9,13.9,22.6,6.3,44,N/A,20,Greenhouse
000681,Pressure_Regulator,40.8,27.2,32.9,18.26,66,N/A,3454,Engineering_Bay
000682,Navigation_Module,46.2,49.0,14.1,15.96,20,N/A,4265,Cockpit
000683,Waste_Management_Kit,12.0,21.0,26.3,2.9,72,N/A,75,Sanitation_Bay
000684,CO2_Scrubber,45.8,40.9,26.5,24.82,37,N/A,666,Engineering_Bay
000685,Scientific_Sensor,32.0,38.2,23.0,14.06,99,N/A,4345,Lab
000686,Gyroscope_Module,19.8,39.7,38.8,15.25,20,N/A,2042,Engineering_Bay
000687,Seed_Packets,25.9,21.0,22.9,1.5,49,N/A,68,Greenhouse
000688,Microgravity_Lab_Kit,21.6,20.9,15.3,2.0,86,N/A,41,Lab
000689,Radiation_Shield,44.1,28.9,37.9,24.15,86,N/A,1140,Engineering_Bay
000690,EV_Suit_Battery,32.4,32.2,40.7,21.23,72,N/A,206,Airlock
000691,Food_Packet,24.4,18.5,10.5,6.7,48,2026-04-25,48,Storage_Bay
000692,Cooling_System,38.5,44.9,22.0,19.02,81,N/A,2823,Engineering_Bay
000693,LED_Work_Light,33.5,23.5,19.5,7.68,6,N/A,4767,Maintenance_Bay
000694,Circuit_Board,10.3,41.8,47.2,10.16,86,N/A,582,Storage_Bay
000695,Asteroid_Sample_Container,11.8,21.5,10.9,9.1,48,N/A,3166,Storage_Bay
000696,Oxygen_Cylinder,21.8,21.7,55.8,42.2,50,N/A,1256,Airlock
000697,Cooling_System,19.7,45.6,39.9,17.92,94,N/A,2537,Engineering_Bay
000698,Food_Packet,22.7,17.4,14.3,8.8,1,2026-05-05,45,Crew_Quarters
000699,Asteroid_Sample_Container,24.0,16.1,29.4,9.8,73,N/A,857,Lab
000700,Pressure_Regulator,17.8,30.5,21.8,5.92,39,N/A,4718,Engineering_Bay
000701,Navigation_Module,24.3,40.6,21.9,10.8,85,N/A,2398,Command_Center
000702,First_Aid_Kit,18.5,20.6,16.8,5.7,16,N/A,37,Crew_Quarters
000703,Pressure_Regulator,47.4,29.6,42.8,30.03,32,N/A,3625,Engineering_Bay
000704,Helmet_Visor,22.7,33.7,28.2,10.79,39,N/A,4291,Storage_Bay
000705,Solar_Panel,55.6,43.1,2.3,12.5,50,N/A,2108,Power_Bay
000706,Tool_Kit,24.3,14.5,25.8,1.8,97,N/A,7,Maintenance_Bay
000707,LED_Work_Light,30.2,17.9,15.7,4.24,89,N/A,1776,Engineering_Bay
000708,Fire_Extinguisher,17.2,39.9,18.4,6.31,21,N/A,1151,Crew_Quarters
000709,Asteroid_Sample_Container,24.5,23.9,25.3,8.6,29,N/A,1442,Lab
000710,Circuit_Board,11.4,18.4,13.7,1.44,51,N/A,4139,Storage_Bay
000711,Tool_Kit,21.3,29.5,11.9,5.8,11,N/A,98,Storage_Bay
000712,Navigation_Module,13.4,28.2,11.0,2.08,84,N/A,1203,Command_Center
000713,Food_Packet,25.9,15.3,21.4,2.4,46,2026-06-28,5,Storage_Bay
000714,Waste_Management_Kit,11.0,27.2,12.8,1.2,24,N/A,27,Engineering_Bay
000715,Tether_Reel,14.3,10.6,30.1,2.28,27,N/A,4308,External_Storage
000716,Medical_Scanner,26.8,23.3,28.3,8.84,54,2026-06-03,26,Medical_Bay
000717,Space_Suit,38.2,42.5,13.4,10.88,99,N/A,4548,Storage_Bay
000718,Space_Suit,13.1,25.5,24.4,4.08,74,N/A,3968,Storage_Bay
000719,Oxygen_Cylinder,27.6,25.0,82.3,17.2,7,N/A,4961,Medical_Bay
000720,Water_Purification_Unit,28.3,37.9,17.4,9.33,94,N/A,3419,Crew_Quarters
000721,Tool_Kit,27.3,26.9,11.0,9.5,23,N/A,84,Storage_Bay
000722,Pressure_Regulator,28.0,27.9,16.8,6.56,71,N/A,260,Engineering_Bay
000723,3D_Printer,39.9,22.8,24.8,11.28,40,N/A,1874,Engineering_Bay
000724,Food_Packet,25.5,26.3,28.6,6.6,93,2026-12-20,65,Crew_Quarters
000725,3D_Printer,22.6,43.3,16.0,7.83,78,N/A,1747,Engineering_Bay
000726,Cooling_System,24.0,10.0,18.1,2.17,27,N/A,2673,Engineering_Bay
000727,Water_Bottle,13.3,36.6,39.0,9.49,92,N/A,4561,Storage_Bay
000728,Research_Samples,10.4,24.6,10.2,3.9,58,N/A,3971,Storage_Bay
000729,CO2_Scrubber,30.0,11.5,16.3,2.81,98,N/A,564,Life_Support
000730,Fire_Extinguisher,31.9,35.6,25.0,14.2,17,N/A,2423,Crew_Quarters
000731,Emergency_Beacon,21.2,34.6,10.9,4.0,45,N/A,2402,Cockpit
000732,Radiation_Shield,25.1,23.7,45.4,13.5,17,N/A,4590,Storage_Bay
000733,Radiation_Shield,19.4,36.5,28.5,10.09,38,N/A,4357,Storage_Bay
000734,Medical_Scanner,30.9,43.4,31.0,20.79,19,2026-10-27,4,Lab
000735,Circuit_Board,17.5,11.1,42.0,4.08,14,N/A,3607,Engineering_Bay
000736,Cooling_System,21.1,20.2,16.6,3.54,79,N/A,1610,Engineering_Bay
000737,Thruster_Fuel,10.4,46.7,40.7,9.88,91,N/A,2851,Storage_Bay
000738,Waste_Management_Kit,15.8,10.0,26.9,2.1,54,N/A,30,Engineering_Bay
000739,Space_Suit,46.3,40.5,31.7,29.72,57,N/A,2789,Storage_Bay
000740,Radiation_Shield,22.4,38.4,12.4,5.33,29,N/A,4949,Engineering_Bay
000741,Tool_Kit,15.8,23.9,19.5,2.2,6,N/A,63,Maintenance_Bay
000742,Microgravity_Lab_Kit,15.3,27.9,24.7,4.8,48,N/A,69,Lab
000743,Cooling_System,10.7,10.5,42.9,2.41,12,N/A,3347,Engineering_Bay
000744,Oxygen_Cylinder,17.0,15.7,70.9,30.7,6,N/A,825,Airlock
000745,Fire_Extinguisher,32.2,27.5,28.6,12.66,69,N/A,4794,Engineering_Bay
000746,Fire_Extinguisher,25.6,20.6,46.9,12.37,95,N/A,1901,Crew_Quarters
000747,Water_Bottle,46.2,10.1,16.5,3.85,70,N/A,767,Storage_Bay
000748,Gyroscope_Module,17.6,30.2,10.9,2.9,83,N/A,2410,Engineering_Bay
000749,Emergency_Oxygen_Mask,16.9,30.7,38.6,10.01,15,N/A,1032,Medical_Bay
000750,Gyroscope_Module,12.9,43.0,20.8,5.77,18,N/A,672,Cockpit
000751,First_Aid_Kit,25.7,13.6,16.2,3.7,82,N/A,32,Crew_Quarters
000752,Protein_Bars,35.9,31.2,36.0,20.16,97,N/A,2163,Storage_Bay
000753,Helmet_Visor,33.6,35.8,22.0,13.23,53,N/A,2171,Crew_Quarters
000754,Communication_Device,49.0,31.4,35.9,27.62,73,N/A,2436,Command_Center
000755,Tool_Kit,29.3,20.3,17.2,8.1,71,N/A,86,Maintenance_Bay
000756,Solar_Panel,42.9,53.1,4.3,16.0,18,N/A,2552,External_Storage
000757,Gyroscope_Module,41.7,11.3,32.8,7.73,16,N/A,3993,Engineering_Bay
000758,Helmet_Visor,30.3,36.0,30.6,16.69,40,N/A,2893,Storage_Bay
000759,Helmet_Visor,30.7,13.9,11.2,2.39,56,N/A,4283,Storage_Bay
000760,Vacuum_Sealed_Tools,10.9,34.1,37.7,7.01,94,N/A,3584,Storage_Bay
000761,Pressure_Regulator,47.6,30.0,24.8,17.71,26,N/A,1225,Airlock
000762,Vacuum_Sealed_Tools,35.4,42.9,37.3,28.32,64,N/A,4463,Storage_Bay
000763,Cooling_System,17.9,34.9,29.1,9.09,56,N/A,387,Engineering_Bay
000764,Vacuum_Sealed_Tools,29.1,22.1,14.9,4.79,82,N/A,1285,Storage_Bay
000765,Scientific_Sensor,24.0,34.1,19.2,7.86,38,N/A,2989,Lab
000766,Cooling_System,25.0,10.6,35.9,4.76,58,N/A,4203,Power_Bay
000767,Battery_Pack,25.7,34.7,41.7,18.59,25,N/A,655,Power_Bay
000768,Handheld_Spectrometer,43.3,38.2,44.6,36.89,11,N/A,4557,Engineering_Bay
000769,Asteroid_Sample_Container,21.8,11.8,14.3,3.0,32,N/A,3860,Storage_Bay
000770,Communication_Device,13.6,17.5,47.4,5.64,37,N/A,2754,Command_Center
000771,Thruster_Fuel,17.7,32.7,20.3,5.87,18,N/A,980,Storage_Bay
000772,Circuit_Board,49.7,48.1,35.4,42.31,7,N/A,279,Engineering_Bay
000773,Fire_Extinguisher,45.1,41.4,28.7,26.79,30,N/A,1600,Crew_Quarters
000774,Antibiotic_Supply,37.7,32.9,48.2,29.89,40,2026-03-04,4240,Lab
000775,Oxygen_Cylinder,15.6,27.3,94.0,45.9,20,N/A,2794,Crew_Quarters
000776,Medical_Scanner,48.7,38.2,47.8,44.46,55,2027-02-27,91,Lab
000777,Laptop,20.7,47.5,30.2,14.85,21,N/A,2531,Crew_Quarters
000778,Space_Suit,32.7,46.9,44.9,34.43,35,N/A,585,Storage_Bay
000779,Protein_Bars,15.8,15.1,33.5,4.0,42,N/A,4502,Crew_Quarters
000780,Laptop,13.0,14.4,32.8,3.07,35,N/A,1901,Crew_Quarters
000781,Tool_Kit,28.0,25.3,17.4,8.7,69,N/A,100,Maintenance_Bay
000782,Seed_Packets,21.2,27.9,22.9,5.2,13,N/A,84,Greenhouse
000783,Circuit_Board,34.2,34.3,38.8,22.76,2,N/A,98,Storage_Bay
000784,Circuit_Board,33.9,28.9,18.4,9.01,52,N/A,1481,Storage_Bay
000785,Tool_Kit,17.0,23.2,25.8,9.5,24,N/A,48,Storage_Bay
000786,Fire_Extinguisher,34.1,47.5,39.7,32.15,87,N/A,3844,Crew_Quarters
000787,Protein_Bars,34.8,36.8,13.9,8.9,10,N/A,2543,Storage_Bay
000788,Asteroid_Sample_Container,13.7,12.1,15.4,5.9,52,N/A,1591,Lab
000789,Tool_Kit,16.0,14.5,28.0,1.5,8,N/A,7,Maintenance_Bay
000790,Radiation_Shield,27.5,39.5,30.2,16.4,71,N/A,3352,Storage_Bay
000791,Antibiotic_Supply,43.0,27.5,30.5,18.03,67,2026-03-21,1342,Medical_Bay
000792,Lab_Microscope,40.5,30.2,42.8,26.17,99,N/A,697,Medical_Bay
000793,Water_Bottle,41.7,48.5,30.0,30.34,23,N/A,3926,Storage_Bay
000794,Food_Packet,29.3,16.9,27.9,3.5,31,2025-09-17,36,Crew_Quarters
000795,Vacuum_Sealed_Tools,22.5,42.4,11.8,5.63,65,N/A,55,Storage_Bay
000796,Medical_Scanner,18.6,41.3,41.5,15.94,70,2026-08-09,51,Medical_Bay
000797,Waste_Management_Kit,23.7,15.4,18.0,6.7,95,N/A,56,Sanitation_Bay
000798,Communication_Device,10.1,27.4,34.0,4.7,46,N/A,3855,Crew_Quarters
000799,Battery_Pack,38.0,26.4,23.0,11.54,24,N/A,929,External_Storage
000800,Vacuum_Sealed_Tools,24.8,17.8,22.2,4.9,19,N/A,2485,Storage_Bay
000801,Thruster_Fuel,39.1,19.5,10.1,3.85,19,N/A,3719,Storage_Bay
000802,Water_Bottle,26.3,47.5,38.9,24.3,7,N/A,2005,Crew_Quarters
000803,Radiation_Shield,23.8,16.5,37.0,7.26,21,N/A,662,Storage_Bay
000804,Lab_Microscope,33.1,16.6,34.1,9.37,8,N/A,2943,Medical_Bay
000805,Emergency_Beacon,35.6,49.3,29.1,25.54,38,N/A,2057,Cockpit
000806,Tool_Kit,16.2,14.3,25.1,2.2,93,N/A,29,Maintenance_Bay
000807,Tool_Kit,16.1,28.7,12.1,4.7,96,N/A,68,Maintenance_Bay
000808,Seed_Packets,29.7,14.5,27.6,6.6,30,N/A,22,Greenhouse
000809,CO2_Scrubber,47.3,38.8,17.4,15.97,85,N/A,415,Life_Support
000810,3D_Printer,15.2,14.1,21.4,2.29,11,N/A,2588,Lab
000811,First_Aid_Kit,23.2,16.3,10.9,4.9,45,N/A,80,Medical_Bay
000812,Handheld_Spectrometer,40.4,42.4,30.9,26.47,36,N/A,4013,Lab
000813,Solar_Panel,54.0,58.2,4.0,6.1,36,N/A,4399,Power_Bay
000814,Lab_Microscope,35.4,49.2,38.8,33.79,84,N/A,3656,Lab
000815,Circuit_Board,37.4,27.5,19.3,9.93,22,N/A,1065,Engineering_Bay
000816,Radiation_Shield,48.2,27.7,13.1,8.75,52,N/A,1754,Storage_Bay
000817,LED_Work_Light,38.1,13.8,49.2,12.93,83,N/A,2808,Engineering_Bay
000818,Solar_Panel,87.6,96.0,1.1,5.4,2,N/A,4712,Power_Bay
000819,Communication_Device,17.9,24.3,43.3,9.42,93,N/A,43,Command_Center
000820,LED_Work_Light,33.3,43.8,18.5,13.49,100,N/A,3049,Engineering_Bay
000821,EV_Suit_Battery,26.2,30.7,27.7,11.14,37,N/A,321,Airlock
000822,Cooling_System,35.2,31.4,17.5,9.67,71,N/A,1568,Engineering_Bay
000823,Laptop,45.0,37.3,39.1,32.81,19,N/A,2075,Command_Center
000824,Protein_Bars,35.7,21.3,42.0,15.97,81,N/A,441,Crew_Quarters
000825,Navigation_Module,18.0,41.1,40.7,15.05,46,N/A,3406,Command_Center
000826,Solar_Panel,79.2,78.7,2.8,13.7,12,N/A,4001,Power_Bay
000827,Laptop,14.8,30.6,24.1,5.46,61,N/A,2140,Crew_Quarters
000828,Battery_Pack,48.0,22.0,26.2,13.83,64,N/A,534,Power_Bay
000829,Cooling_System,17.0,29.4,25.1,6.27,73,N/A,4659,Power_Bay
000830,Pressure_Regulator,31.7,19.3,15.4,4.71,54,N/A,2110,Airlock
000831,Vacuum_Sealed_Tools,37.2,35.0,48.0,31.25,6,N/A,2786,Maintenance_Bay
000832,Cooling_System,22.2,34.0,38.5,14.53,61,N/A,627,Engineering_Bay
000833,Space_Suit,41.2,46.8,30.2,29.12,52,N/A,2138,Storage_Bay
000834,Cooling_System,21.9,41.9,46.2,21.2,86,N/A,3941,Engineering_Bay
000835,Radiation_Shield,40.5,41.9,31.3,26.56,71,N/A,3688,Storage_Bay
000836,First_Aid_Kit,19.6,27.2,19.4,2.2,90,N/A,92,Medical_Bay
000837,Radiation_Shield,41.6,14.7,40.6,12.41,25,N/A,899,Storage_Bay
000838,Thruster_Fuel,15.3,30.3,13.6,3.15,100,N/A,2905,Storage_Bay
000839,Pressure_Regulator,10.0,48.7,34.1,8.3,32,N/A,3626,Airlock
000840,Scientific_Sensor,14.8,14.5,37.7,4.05,95,N/A,1966,Cockpit
000841,Oxygen_Cylinder,27.0,21.6,69.5,35.7,88,N/A,2218,Airlock
000842,Food_Packet,28.0,17.3,14.5,2.3,67,2025-11-07,40,Crew_Quarters
000843,EV_Suit_Battery,40.6,43.5,29.9,26.4,62,N/A,458,Airlock
000844,Research_Samples,22.0,25.3,15.9,1.5,1,N/A,4697,Storage_Bay
000845,Lab_Microscope,25.1,19.1,34.1,8.17,69,N/A,862,Medical_Bay
000846,Lab_Microscope,39.1,40.6,46.7,37.07,66,N/A,242,Medical_Bay
000847,Communication_Device,13.8,34.3,32.0,7.57,49,N/A,3213,Command_Center
000848,Pressure_Regulator,15.8,39.9,14.9,4.7,77,N/A,737,Engineering_Bay
000849,Emergency_Oxygen_Mask,44.1,27.5,34.6,20.98,88,N/A,2151,Medical_Bay
000850,Research_Samples,23.0,10.6,21.3,7.3,93,N/A,848,Storage_Bay
000851,Communication_Device,28.1,28.4,16.7,6.66,30,N/A,2173,Command_Center
000852,Handheld_Spectrometer,32.1,28.3,38.6,17.53,78,N/A,314,Lab
000853,Laptop,22.9,37.2,38.7,16.48,50,N/A,3036,Command_Center
000854,Emergency_Beacon,14.4,37.1,48.8,13.04,46,N/A,4283,Cockpit
000855,Handheld_Spectrometer,43.1,29.7,25.9,16.58,31,N/A,4776,Engineering_Bay
000856,Lab_Microscope,11.3,29.4,38.2,6.35,98,N/A,4840,Lab
000857,Navigation_Module,24.4,32.3,37.3,14.7,60,N/A,2654,Cockpit
000858,Microgravity_Lab_Kit,12.3,20.2,19.2,5.4,37,N/A,23,Crew_Quarters
000859,Radiation_Shield,15.5,18.4,25.8,3.68,59,N/A,3372,Engineering_Bay
000860,Water_Purification_Unit,33.8,13.8,38.1,8.89,55,N/A,3911,Life_Support
000861,Emergency_Oxygen_Mask,17.2,45.8,11.7,4.61,48,N/A,76,Crew_Quarters
000862,Protein_Bars,49.8,40.5,17.9,18.05,6,N/A,279,Storage_Bay
000863,Radiation_Shield,20.1,39.0,21.1,8.27,28,N/A,3615,Engineering_Bay
000864,Handheld_Spectrometer,46.2,28.1,44.0,28.56,50,N/A,4490,Engineering_Bay
000865,CO2_Scrubber,43.8,37.9,37.1,30.79,47,N/A,472,Engineering_Bay
000866,Laptop,35.6,16.2,22.1,6.37,40,N/A,2325,Crew_Quarters
000867,Research_Samples,25.5,20.7,25.0,5.6,44,N/A,287,Storage_Bay
000868,Communication_Device,47.7,32.2,17.9,13.75,43,N/A,3691,Crew_Quarters
000869,Helmet_Visor,15.8,17.8,34.0,4.78,4,N/A,1365,Crew_Quarters
000870,LED_Work_Light,41.1,29.7,29.0,17.7,9,N/A,2021,Engineering_Bay
000871,CO2_Scrubber,33.0,17.0,41.7,11.7,75,N/A,232,Engineering_Bay
000872,Lab_Microscope,42.9,22.1,47.4,22.47,92,N/A,2321,Lab
000873,Water_Purification_Unit,46.5,18.0,14.9,6.24,19,N/A,2604,Crew_Quarters
000874,3D_Printer,13.9,36.6,36.8,9.36,2,N/A,4786,Lab
000875,Communication_Device,43.5,34.2,43.6,32.43,78,N/A,4294,Command_Center
000876,Helmet_Visor,13.8,12.8,20.8,1.84,85,N/A,4071,Crew_Quarters
000877,Water_Bottle,24.7,26.7,23.7,7.81,71,N/A,1472,Crew_Quarters
000878,Water_Purification_Unit,30.2,43.4,41.1,26.93,33,N/A,3134,Crew_Quarters
000879,Food_Packet,23.7,11.2,29.3,7.9,34,2027-02-07,1,Storage_Bay
000880,Tool_Kit,25.7,16.8,23.8,8.0,1,N/A,46,Maintenance_Bay
000881,Oxygen_Cylinder,22.5,21.1,85.6,12.0,82,N/A,525,Medical_Bay
000882,Communication_Device,18.3,32.9,29.8,8.97,31,N/A,622,Command_Center
000883,Waste_Management_Kit,17.1,23.5,19.7,10.0,68,N/A,37,Sanitation_Bay
000884,Gyroscope_Module,33.2,38.4,18.9,12.05,35,N/A,498,Cockpit
000885,LED_Work_Light,31.2,19.7,16.5,5.07,34,N/A,2880,Engineering_Bay
000886,Cooling_System,49.4,11.1,14.8,4.06,77,N/A,1137,Engineering_Bay
000887,Tether_Reel,46.7,12.0,18.3,5.13,39,N/A,446,External_Storage
000888,Tool_Kit,25.1,18.7,27.7,8.0,38,N/A,2,Storage_Bay
000889,Research_Samples,13.2,28.7,19.7,3.7,43,N/A,2257,Lab
000890,Food_Packet,17.7,27.9,11.5,6.0,27,2026-06-30,36,Storage_Bay
000891,Tool_Kit,10.6,27.0,20.0,3.5,39,N/A,35,Maintenance_Bay
000892,Oxygen_Cylinder,17.6,20.6,82.9,26.5,88,N/A,563,Medical_Bay
000893,Laptop,39.4,13.1,49.8,12.85,58,N/A,3252,Command_Center
000894,3D_Printer,26.1,21.6,11.7,3.3,7,N/A,1983,Lab
000895,Protein_Bars,10.9,32.9,22.9,4.11,71,N/A,1425,Crew_Quarters
000896,Research_Samples,19.9,21.1,18.9,1.3,17,N/A,1410,Storage_Bay
000897,Scientific_Sensor,23.8,11.6,28.0,3.87,51,N/A,3066,Lab
000898,Tether_Reel,42.5,14.0,34.9,10.38,68,N/A,1108,External_Storage
000899,Tether_Reel,41.0,23.4,14.6,7.0,8,N/A,1219,Airlock
000900,Medical_Scanner,42.4,38.5,38.7,31.59,82,2026-12-30,97,Lab
000901,EV_Suit_Battery,38.0,42.8,33.0,26.84,19,N/A,536,Airlock
000902,Thruster_Fuel,38.0,16.7,11.5,3.65,63,N/A,173,Storage_Bay
000903,Cooling_System,15.0,34.7,33.4,8.69,52,N/A,4358,Power_Bay
000904,Emergency_Oxygen_Mask,36.2,48.6,21.5,18.91,78,N/A,3908,Crew_Quarters
000905,Cooling_System,12.3,32.4,28.6,5.7,86,N/A,1603,Power_Bay
000906,Handheld_Spectrometer,40.6,41.2,16.8,14.05,65,N/A,3704,Lab
000907,3D_Printer,14.8,36.7,13.4,3.64,99,N/A,248,Lab
000908,Handheld_Spectrometer,36.4,10.8,33.6,6.6,74,N/A,3294,Engineering_Bay
000909,Pressure_Regulator,21.5,31.6,27.2,9.24,45,N/A,3669,Engineering_Bay
000910,Tether_Reel,24.2,39.0,25.9,12.22,89,N/A,525,Airlock
000911,Protein_Bars,35.8,45.0,47.9,38.58,88,N/A,2533,Storage_Bay
000912,Tool_Kit,17.1,13.5,17.8,8.3,35,N/A,51,Storage_Bay
000913,Protein_Bars,43.3,40.3,42.2,36.82,47,N/A,2432,Storage_Bay
000914,Radiation_Shield,17.5,11.6,38.4,3.9,69,N/A,3935,Engineering_Bay
000915,Waste_Management_Kit,20.3,17.3,16.6,2.5,70,N/A,59,Engineering_Bay
000916,LED_Work_Light,36.1,37.1,30.3,20.29,59,N/A,4229,Engineering_Bay
000917,Fire_Extinguisher,30.5,31.8,11.7,5.67,65,N/A,792,Engineering_Bay
000918,Handheld_Spectrometer,43.4,47.4,49.0,50.4,73,N/A,2230,Engineering_Bay
000919,Thruster_Fuel,41.0,31.7,23.2,15.08,70,N/A,4783,Storage_Bay
000920,Radiation_Shield,26.7,39.2,13.0,6.8,51,N/A,3781,Engineering_Bay
000921,Gyroscope_Module,24.6,30.3,13.0,4.84,93,N/A,458,Engineering_Bay
000922,Lab_Microscope,23.0,29.5,21.1,7.16,33,N/A,3342,Medical_Bay
000923,Solar_Panel,67.8,45.8,3.2,10.3,21,N/A,1284,External_Storage
000924,Antibiotic_Supply,10.3,14.5,48.7,3.64,34,2027-01-13,830,Medical_Bay
000925,Communication_Device,32.4,16.6,17.5,4.71,99,N/A,2070,Command_Center
000926,Cooling_System,39.9,16.1,10.6,3.4,43,N/A,128,Power_Bay
000927,Water_Purification_Unit,31.4,31.9,30.8,15.43,21,N/A,3372,Crew_Quarters
000928,Tool_Kit,15.5,24.8,11.0,2.5,46,N/A,13,Maintenance_Bay
000929,Tool_Kit,28.8,23.5,16.9,8.3,17,N/A,82,Maintenance_Bay
000930,Oxygen_Cylinder,25.5,15.3,52.3,17.4,27,N/A,150,Medical_Bay
000931,Lab_Microscope,42.3,18.7,35.6,14.08,49,N/A,4611,Lab
000932,Seed_Packets,24.2,19.1,19.0,6.0,53,N/A,29,Lab
000933,Cooling_System,48.6,22.4,47.5,25.86,87,N/A,1700,Power_Bay
000934,Battery_Pack,37.9,37.7,29.3,20.93,2,N/A,694,Power_Bay
000935,Pressure_Regulator,47.0,13.6,41.2,13.17,99,N/A,987,Engineering_Bay
000936,Circuit_Board,44.5,16.8,16.3,6.09,20,N/A,3944,Engineering_Bay
